date,signal,edge_prob,cover_prob,stake,pl,clv,bankroll
2013-02-09,-1,-0.117984146,0.40585032,0.9156477939698624,0.06711588668078185,,151.66199597312044
2013-02-09,-1,-0.07467279,0.44916168,0.3516453052593884,0.02577517973072827,,151.68777115285118
2013-02-09,-1,-0.11258474,0.41124973,0.8453360157470313,0.061962117545306686,,151.7497332703965
2013-02-09,-1,-0.13428125,0.38955322,1.1278690154699076,0.08267144805192948,,151.83240471844843
2013-02-09,-1,-0.09651929,0.42731518,0.6361314124994778,0.04662767067924142,1.5,151.87903238912767
2013-02-09,-1,-0.05859995,0.46523452,0.14234399716847254,-0.01147815678268671,-1.5,151.867554232345
2013-02-09,-1,-0.13429052,0.38954395,1.127989593346977,0.08268028626590967,,151.9502345186109
2013-02-09,-1,-0.13256213,0.39127234,1.1054828317227694,0.08103056759387255,,152.03126508620477
2013-02-09,-1,-0.11145249,0.41238198,0.830591882294557,0.060881390221416955,,152.0921464764262
2013-02-09,-1,-0.093803495,0.43003097,0.6007662907423735,0.04403544960916043,,152.13618192603533
2013-02-09,-1,-0.052535236,0.47129923,0.06336918933641823,0.004644885684829205,,152.14082681172016
2013-02-09,-1,-0.14875081,0.37508366,1.3162919523069125,0.09648262365907431,,152.23730943537925
2013-02-09,-1,-0.06040722,0.46342725,0.16587845420259542,0.012158692030236125,-1.0,152.24946812740947
2013-02-09,-1,-0.17470446,0.34913,1.6542613932863997,0.12125537891685963,,152.37072350632633
2013-02-09,-1,-0.14247122,0.38136324,1.2345191775710007,0.09048877720534802,,152.46121228353167
2013-02-09,-1,-0.116219044,0.40761542,0.8926620471236411,0.06543105896562339,,152.5266433424973
2013-02-09,-1,-0.16132489,0.36250958,1.4800321819220201,0.1084845863878727,,152.63512792888517
2013-02-09,-1,-0.07182601,0.45200846,0.3145741451370126,0.023057908091694116,2.0,152.65818583697688
2013-02-09,-1,-0.15089083,0.37294364,1.3441595786265752,0.09852528729289771,,152.75671112426977
2013-02-09,-1,-0.17193916,0.3518953,1.6182517573672281,0.11861591573059559,,152.87532704000037
2013-02-09,-1,-0.13299146,0.390843,1.111073394964121,0.08144034918397665,,152.95676738918434
2013-02-09,-1,-0.2606336,0.26320088,2.773234440936962,0.20327476318180562,,153.16004215236615
2013-02-09,-1,-0.16167358,0.3621609,1.4845729322597216,-0.11971113085746765,1.0,153.04033102150868
2013-02-09,-1,-0.070379615,0.45345485,0.29573941875456267,0.02167734520509839,,153.06200836671377
2013-02-09,-1,-0.17900905,0.34482542,1.7103163389944303,-0.13791434466838837,-0.0,152.92409402204538
2013-02-09,-1,-0.051938474,0.471896,0.05559809530415888,0.004075273799244315,-1.5,152.92816929584464
2013-02-09,-1,-0.1697312,0.35410327,1.5894997084887081,0.11650842498242855,,153.04467772082705
2013-02-09,-1,-0.1770212,0.34681326,1.684430440113377,0.12346673391759395,,153.16814445474466
2013-02-09,-1,-0.20041475,0.32341972,1.9890624542026007,0.14579589571058751,,153.31394035045525
2013-02-09,-1,-0.16386887,0.3599656,1.513160422365015,0.11091284673660994,,153.42485319719185
2013-02-09,-1,-0.19633356,0.3275009,1.9359167154197874,0.14190037670731545,,153.56675357389918
2013-02-09,-1,-0.15286571,0.37096876,1.3698765760828906,0.10041031240671873,,153.66716388630587
2013-02-09,-1,-0.18740669,0.33642778,1.8196704022407801,0.1333796611726284,,153.8005435474785
2013-02-09,-1,-0.20996213,0.31387234,2.113388501510508,0.1549088460803032,,153.9554523935588
2013-02-09,-1,-0.11820167,0.4056328,0.9184803115173266,0.06732350682467222,,154.02277590038346
2013-02-09,-1,-0.14435291,0.37948155,1.2590227273188463,0.09228485805541277,,154.1150607584389
2013-02-09,-1,-0.12682307,0.3970114,1.0307482939277677,0.07555261547863484,,154.19061337391753
